ResponseId,Age,Country_Normalized,ConvertedCompYearly,DatabaseWantToWorkWith
23164,55-64 years old,Australia,81407.0,Microsoft SQL Server
23164,55-64 years old,Australia,81407.0,PostgreSQL
23165,35-44 years old,South Africa,45199.0,MariaDB
23165,35-44 years old,South Africa,45199.0,Microsoft SQL Server
23166,45-54 years old,Netherlands,118147.0,No database reported
23168,25-34 years old,Greece,32222.0,Cosmos DB
23168,25-34 years old,Greece,32222.0,Dynamodb
23168,25-34 years old,Greece,32222.0,Elasticsearch
23168,25-34 years old,Greece,32222.0,MariaDB
23168,25-34 years old,Greece,32222.0,MongoDB
23168,25-34 years old,Greece,32222.0,PostgreSQL
23169,45-54 years old,South Korea,6.0,MariaDB
23169,45-54 years old,South Korea,6.0,MySQL
23169,45-54 years old,South Korea,6.0,Redis
23171,18-24 years old,India,2153.0,Microsoft SQL Server
23171,18-24 years old,India,2153.0,MySQL
23172,25-34 years old,Netherlands,128887.0,Clickhouse
23172,25-34 years old,Netherlands,128887.0,Redis
23176,25-34 years old,Germany,53703.0,MariaDB
23176,25-34 years old,Germany,53703.0,MySQL
23180,35-44 years old,Germany,107406.0,Microsoft SQL Server
23181,35-44 years old,Ukraine,24000.0,MariaDB
23181,35-44 years old,Ukraine,24000.0,MySQL
23181,35-44 years old,Ukraine,24000.0,PostgreSQL
23182,25-34 years old,Uk,152865.0,PostgreSQL
23183,25-34 years old,Pakistan,4307.0,Dynamodb
23183,25-34 years old,Pakistan,4307.0,Microsoft SQL Server
23185,45-54 years old,Israel,107937.0,BigQuery
23185,45-54 years old,Israel,107937.0,Elasticsearch
23185,45-54 years old,Israel,107937.0,Neo4J
23185,45-54 years old,Israel,107937.0,Oracle
23185,45-54 years old,Israel,107937.0,PostgreSQL
23185,45-54 years old,Israel,107937.0,Redis
23185,45-54 years old,Israel,107937.0,SQLite
23186,45-54 years old,Spain,55851.0,BigQuery
23186,45-54 years old,Spain,55851.0,Cockroachdb
23186,45-54 years old,Spain,55851.0,MongoDB
23186,45-54 years old,Spain,55851.0,PostgreSQL
23186,45-54 years old,Spain,55851.0,Snowflake
23186,45-54 years old,Spain,55851.0,SQLite
23187,35-44 years old,Italy,59073.0,No database reported
23188,35-44 years old,France,81629.0,No database reported
23189,25-34 years old,Austria,80555.0,H2
23189,25-34 years old,Austria,80555.0,MongoDB
23189,25-34 years old,Austria,80555.0,Oracle
23189,25-34 years old,Austria,80555.0,PostgreSQL
23189,25-34 years old,Austria,80555.0,Redis
23190,25-34 years old,Philippines,4085.0,Microsoft SQL Server
23190,25-34 years old,Philippines,4085.0,MySQL
23190,25-34 years old,Philippines,4085.0,SQLite
23194,18-24 years old,Spain,9667.0,Cassandra
23194,18-24 years old,Spain,9667.0,Elasticsearch
23194,18-24 years old,Spain,9667.0,MariaDB
23194,18-24 years old,Spain,9667.0,PostgreSQL
23194,18-24 years old,Spain,9667.0,Redis
23194,18-24 years old,Spain,9667.0,SQLite
23195,25-34 years old,South Africa,38742.0,No database reported
23196,25-34 years old,Uk,73968.0,No database reported
23197,35-44 years old,Ukraine,592.0,MongoDB
23197,35-44 years old,Ukraine,592.0,MySQL
23198,35-44 years old,Rwanda,29132.0,PostgreSQL
23200,35-44 years old,USA,70000.0,No database reported
23201,25-34 years old,Netherlands,107406.0,Cassandra
23201,25-34 years old,Netherlands,107406.0,Couchbase
23201,25-34 years old,Netherlands,107406.0,Elasticsearch
23201,25-34 years old,Netherlands,107406.0,Microsoft SQL Server
23201,25-34 years old,Netherlands,107406.0,Neo4J
23201,25-34 years old,Netherlands,107406.0,PostgreSQL
23201,25-34 years old,Netherlands,107406.0,Redis
23202,35-44 years old,Germany,112777.0,PostgreSQL
23203,18-24 years old,Ukraine,23629.0,Microsoft SQL Server
23205,35-44 years old,Denmark,62209.0,Cockroachdb
23205,35-44 years old,Denmark,62209.0,PostgreSQL
23206,25-34 years old,USA,75000.0,MariaDB
23207,25-34 years old,Germany,15466.0,Databricks SQL
23208,18-24 years old,Netherlands,42962.0,Cassandra
23208,18-24 years old,Netherlands,42962.0,Clickhouse
23208,18-24 years old,Netherlands,42962.0,IBM DB2
23208,18-24 years old,Netherlands,42962.0,InfluxDB
23208,18-24 years old,Netherlands,42962.0,MariaDB
23208,18-24 years old,Netherlands,42962.0,MySQL
23208,18-24 years old,Netherlands,42962.0,Oracle
23208,18-24 years old,Netherlands,42962.0,PostgreSQL
23208,18-24 years old,Netherlands,42962.0,SQLite
23210,55-64 years old,France,32222.0,Elasticsearch
23210,55-64 years old,France,32222.0,MariaDB
23211,35-44 years old,Norway,84232.0,PostgreSQL
23211,35-44 years old,Norway,84232.0,Redis
23211,35-44 years old,Norway,84232.0,SQLite
23212,35-44 years old,South Africa,41971.0,Elasticsearch
23212,35-44 years old,South Africa,41971.0,PostgreSQL
23213,25-34 years old,Ukraine,42962.0,No database reported
23215,55-64 years old,Uk,76433.0,PostgreSQL
23216,25-34 years old,France,71962.0,PostgreSQL
23216,25-34 years old,France,71962.0,SQLite
23217,25-34 years old,Uk,45860.0,MariaDB
23217,25-34 years old,Uk,45860.0,PostgreSQL
23218,25-34 years old,Ukraine,4000.0,PostgreSQL
23222,18-24 years old,Armenia,1548.0,Cassandra
23222,18-24 years old,Armenia,1548.0,Couchbase
23222,18-24 years old,Armenia,1548.0,MariaDB
23222,18-24 years old,Armenia,1548.0,MongoDB
23222,18-24 years old,Armenia,1548.0,PostgreSQL
23222,18-24 years old,Armenia,1548.0,Supabase
23223,25-34 years old,Norway,57999.0,PostgreSQL
23223,25-34 years old,Norway,57999.0,SQLite
23224,18-24 years old,Romania,22009.0,Elasticsearch
23224,18-24 years old,Romania,22009.0,MongoDB
23224,18-24 years old,Romania,22009.0,PostgreSQL
23224,18-24 years old,Romania,22009.0,Redis
23227,35-44 years old,United Arab Emirates,28588.0,No database reported
23232,25-34 years old,Portugal,15037.0,Microsoft SQL Server
23232,25-34 years old,Portugal,15037.0,MySQL
23232,25-34 years old,Portugal,15037.0,PostgreSQL
23232,25-34 years old,Portugal,15037.0,SQLite
23233,35-44 years old,Italy,75184.0,MySQL
23233,35-44 years old,Italy,75184.0,PostgreSQL
23234,55-64 years old,USA,75000.0,MariaDB
23234,55-64 years old,USA,75000.0,MySQL
23234,55-64 years old,USA,75000.0,PostgreSQL
23236,35-44 years old,Bangladesh,8498.0,BigQuery
23236,35-44 years old,Bangladesh,8498.0,IBM DB2
23236,35-44 years old,Bangladesh,8498.0,MariaDB
23236,35-44 years old,Bangladesh,8498.0,Microsoft Access
23236,35-44 years old,Bangladesh,8498.0,Microsoft SQL Server
23236,35-44 years old,Bangladesh,8498.0,MySQL
23237,25-34 years old,Uk,114649.0,No database reported
23238,35-44 years old,Ukraine,2345.0,Elasticsearch
23238,35-44 years old,Ukraine,2345.0,MySQL
23238,35-44 years old,Ukraine,2345.0,Redis
23239,45-54 years old,Italy,37592.0,Microsoft SQL Server
23240,35-44 years old,USA,182000.0,PostgreSQL
23240,35-44 years old,USA,182000.0,Redis
23240,35-44 years old,USA,182000.0,Supabase
23241,25-34 years old,Norway,65514.0,No database reported
23243,25-34 years old,Germany,85925.0,PostgreSQL
23243,25-34 years old,Germany,85925.0,SQLite
23244,45-54 years old,Serbia,150000.0,No database reported
23247,25-34 years old,Germany,60899.0,No database reported
23249,25-34 years old,Germany,83777.0,MariaDB
23249,25-34 years old,Germany,83777.0,MongoDB
23249,25-34 years old,Germany,83777.0,SQLite
23250,25-34 years old,Taiwan,21619.0,BigQuery
23250,25-34 years old,Taiwan,21619.0,Microsoft SQL Server
23250,25-34 years old,Taiwan,21619.0,MySQL
23251,18-24 years old,Germany,38666.0,No database reported
23252,25-34 years old,Australia,91832.0,Clickhouse
23252,25-34 years old,Australia,91832.0,PostgreSQL
23252,25-34 years old,Australia,91832.0,SQLite
23253,18-24 years old,Denmark,27648.0,MySQL
23253,18-24 years old,Denmark,27648.0,PostgreSQL
23253,18-24 years old,Denmark,27648.0,SQLite
23253,18-24 years old,Denmark,27648.0,Supabase
23254,25-34 years old,Ireland,171850.0,Cosmos DB
23254,25-34 years old,Ireland,171850.0,Elasticsearch
23257,25-34 years old,Germany,96666.0,SQLite
23260,25-34 years old,Greece,21481.0,No database reported
23263,35-44 years old,France,32222.0,Microsoft SQL Server
23265,18-24 years old,Lithuania,167554.0,SQLite
23266,25-34 years old,Spain,36518.0,No database reported
23269,35-44 years old,Spain,69814.0,Datomic
23269,35-44 years old,Spain,69814.0,Elasticsearch
23269,35-44 years old,Spain,69814.0,H2
23269,35-44 years old,Spain,69814.0,PostgreSQL
23269,35-44 years old,Spain,69814.0,Redis
23269,35-44 years old,Spain,69814.0,SQLite
23271,35-44 years old,Ukraine,56773.0,No database reported
23272,35-44 years old,Bulgaria,36798.0,Oracle
23273,25-34 years old,Netherlands,17262.0,Elasticsearch
23273,25-34 years old,Netherlands,17262.0,PostgreSQL
23274,18-24 years old,Switzerland,72421.0,MariaDB
23274,18-24 years old,Switzerland,72421.0,MySQL
23274,18-24 years old,Switzerland,72421.0,PostgreSQL
23274,18-24 years old,Switzerland,72421.0,SQLite
23275,35-44 years old,Ukraine,28436.0,MariaDB
23275,35-44 years old,Ukraine,28436.0,MongoDB
23275,35-44 years old,Ukraine,28436.0,MySQL
23275,35-44 years old,Ukraine,28436.0,PostgreSQL
23276,25-34 years old,Canada,168000.0,PostgreSQL
23276,25-34 years old,Canada,168000.0,Redis
23278,25-34 years old,Nigeria,24000.0,PostgreSQL
23278,25-34 years old,Nigeria,24000.0,Redis
23278,25-34 years old,Nigeria,24000.0,SQLite
23279,18-24 years old,Ukraine,43200.0,PostgreSQL
23281,25-34 years old,Austria,42962.0,MariaDB
23281,25-34 years old,Austria,42962.0,Microsoft SQL Server
23282,25-34 years old,South Korea,39893.0,Elasticsearch
23282,25-34 years old,South Korea,39893.0,Redis
23282,25-34 years old,South Korea,39893.0,SQLite
23286,35-44 years old,France,65518.0,PostgreSQL
23286,35-44 years old,France,65518.0,Redis
23288,35-44 years old,Ukraine,60000.0,BigQuery
23288,35-44 years old,Ukraine,60000.0,Elasticsearch
23288,35-44 years old,Ukraine,60000.0,PostgreSQL
23290,25-34 years old,Switzerland,115316.0,Microsoft SQL Server
23291,55-64 years old,Italy,70888.0,Microsoft SQL Server
23291,55-64 years old,Italy,70888.0,MySQL
23291,55-64 years old,Italy,70888.0,Oracle
23291,55-64 years old,Italy,70888.0,SQLite
23292,25-34 years old,USA,114400.0,No database reported
23294,25-34 years old,Germany,91295.0,No database reported
23297,35-44 years old,Netherlands,61222.0,MongoDB
23298,25-34 years old,Belgium,33511.0,MariaDB
23299,35-44 years old,Czech Republic,69496.0,PostgreSQL
23301,35-44 years old,India,59817.0,PostgreSQL
23301,35-44 years old,India,59817.0,Redis
23301,35-44 years old,India,59817.0,SQLite
23301,35-44 years old,India,59817.0,Supabase
23302,35-44 years old,Germany,69599.0,No database reported
23303,55-64 years old,USA,90000.0,Microsoft SQL Server
23306,35-44 years old,Sweden,51507.0,No database reported
23307,25-34 years old,Norway,79552.0,No database reported
23308,45-54 years old,Germany,161109.0,Microsoft SQL Server
23308,45-54 years old,Germany,161109.0,PostgreSQL
23308,45-54 years old,Germany,161109.0,SQLite
23309,25-34 years old,Ukraine,55000.0,No database reported
23311,35-44 years old,Switzerland,133700.0,InfluxDB
23311,35-44 years old,Switzerland,133700.0,PostgreSQL
23311,35-44 years old,Switzerland,133700.0,Redis
23312,25-34 years old,Pakistan,57000.0,No database reported
23316,45-54 years old,Germany,161109.0,No database reported
23317,25-34 years old,Ukraine,17279.0,MariaDB
23317,25-34 years old,Ukraine,17279.0,MySQL
23317,25-34 years old,Ukraine,17279.0,PostgreSQL
23318,25-34 years old,Romania,863.0,MySQL
23320,35-44 years old,Uk,114649.0,PostgreSQL
23322,35-44 years old,Austria,35551.0,No database reported
23323,18-24 years old,Spain,22555.0,No database reported
23324,25-34 years old,Russia,44818.0,Cockroachdb
23324,25-34 years old,Russia,44818.0,Elasticsearch
23324,25-34 years old,Russia,44818.0,Redis
23325,18-24 years old,Poland,5939.0,SQLite
23326,35-44 years old,Ireland,214812.0,SQLite
23327,25-34 years old,Uk,85350.0,Elasticsearch
23327,25-34 years old,Uk,85350.0,PostgreSQL
23329,25-34 years old,Uk,101910.0,No database reported
23330,25-34 years old,Australia,126847.0,Dynamodb
23330,25-34 years old,Australia,126847.0,PostgreSQL
23330,25-34 years old,Australia,126847.0,Redis
23330,25-34 years old,Australia,126847.0,Snowflake
23330,25-34 years old,Australia,126847.0,SQLite
23331,25-34 years old,Italy,34370.0,No database reported
23332,45-54 years old,Uk,80254.0,No database reported
23333,35-44 years old,Italy,75184.0,Cloud Firestore
23333,35-44 years old,Italy,75184.0,Elasticsearch
23333,35-44 years old,Italy,75184.0,Firebase Realtime Database
23333,35-44 years old,Italy,75184.0,InfluxDB
23333,35-44 years old,Italy,75184.0,MariaDB
23333,35-44 years old,Italy,75184.0,MongoDB
23333,35-44 years old,Italy,75184.0,MySQL
23333,35-44 years old,Italy,75184.0,PostgreSQL
23333,35-44 years old,Italy,75184.0,Redis
23333,35-44 years old,Italy,75184.0,SQLite
23334,25-34 years old,Taiwan,2.0,Firebase Realtime Database
23334,25-34 years old,Taiwan,2.0,MongoDB
23334,25-34 years old,Taiwan,2.0,MySQL
23336,45-54 years old,South Africa,32285.0,Neo4J
23336,45-54 years old,South Africa,32285.0,PostgreSQL
23336,45-54 years old,South Africa,32285.0,Supabase
23338,35-44 years old,Poland,41574.0,Cloud Firestore
23338,35-44 years old,Poland,41574.0,Firebase Realtime Database
23338,35-44 years old,Poland,41574.0,MySQL
23340,25-34 years old,Germany,112777.0,MariaDB
23340,25-34 years old,Germany,112777.0,PostgreSQL
23340,25-34 years old,Germany,112777.0,SQLite
23342,18-24 years old,India,4785.0,MySQL
23344,35-44 years old,Netherlands,118147.0,Cassandra
23344,35-44 years old,Netherlands,118147.0,DuckDB
23344,35-44 years old,Netherlands,118147.0,Elasticsearch
23344,35-44 years old,Netherlands,118147.0,H2
23344,35-44 years old,Netherlands,118147.0,MongoDB
23344,35-44 years old,Netherlands,118147.0,Neo4J
23344,35-44 years old,Netherlands,118147.0,PostgreSQL
23344,35-44 years old,Netherlands,118147.0,SQLite
23346,35-44 years old,Ukraine,6000.0,PostgreSQL
23347,18-24 years old,India,6939.0,Cosmos DB
23347,18-24 years old,India,6939.0,Microsoft SQL Server
23347,18-24 years old,India,6939.0,PostgreSQL
23348,45-54 years old,Bulgaria,60000.0,PostgreSQL
23348,45-54 years old,Bulgaria,60000.0,SQLite
23349,25-34 years old,Georgia,45000.0,MariaDB
23349,25-34 years old,Georgia,45000.0,MongoDB
23350,25-34 years old,France,53703.0,PostgreSQL
23350,25-34 years old,France,53703.0,SQLite
23353,35-44 years old,Uk,102929.0,PostgreSQL
23353,35-44 years old,Uk,102929.0,Redis
23355,25-34 years old,France,45111.0,No database reported
23357,25-34 years old,Ukraine,53317.0,No database reported
23360,45-54 years old,Germany,135332.0,No database reported
23361,18-24 years old,Germany,12889.0,MySQL
23361,18-24 years old,Germany,12889.0,SQLite
23362,25-34 years old,Sweden,50554.0,No database reported
23363,35-44 years old,Croatia,64444.0,PostgreSQL
23364,18-24 years old,Malaysia,7628.0,No database reported
23366,25-34 years old,Norway,83296.0,PostgreSQL
23366,25-34 years old,Norway,83296.0,SQLite
23369,35-44 years old,Austria,214812.0,InfluxDB
23369,35-44 years old,Austria,214812.0,PostgreSQL
23370,25-34 years old,Netherlands,59073.0,No database reported
23372,35-44 years old,Germany,59073.0,Microsoft Access
23372,35-44 years old,Germany,59073.0,Microsoft SQL Server
23372,35-44 years old,Germany,59073.0,Redis
23373,45-54 years old,Sweden,58146.0,Microsoft SQL Server
23375,25-34 years old,France,118147.0,PostgreSQL
23375,25-34 years old,France,118147.0,SQLite
23376,25-34 years old,Spain,53703.0,PostgreSQL
23376,25-34 years old,Spain,53703.0,SQLite
23380,18-24 years old,Nepal,373.0,Cloud Firestore
23380,18-24 years old,Nepal,373.0,MongoDB
23380,18-24 years old,Nepal,373.0,PostgreSQL
23380,18-24 years old,Nepal,373.0,Redis
23381,25-34 years old,Uk,99363.0,PostgreSQL
23382,25-34 years old,Romania,5718.0,Databricks SQL
23382,25-34 years old,Romania,5718.0,Microsoft SQL Server
23382,25-34 years old,Romania,5718.0,MySQL
23382,25-34 years old,Romania,5718.0,Oracle
23382,25-34 years old,Romania,5718.0,PostgreSQL
23383,35-44 years old,Poland,180000.0,Datomic
23383,35-44 years old,Poland,180000.0,PostgreSQL
23384,35-44 years old,Ukraine,987.0,PostgreSQL
23388,18-24 years old,Ukraine,48000.0,Microsoft SQL Server
23388,18-24 years old,Ukraine,48000.0,PostgreSQL
23388,18-24 years old,Ukraine,48000.0,Redis
23390,25-34 years old,Estonia,57999.0,Dynamodb
23390,25-34 years old,Estonia,57999.0,Redis
23391,25-34 years old,India,7477.0,Elasticsearch
23391,25-34 years old,India,7477.0,MongoDB
23391,25-34 years old,India,7477.0,MySQL
23391,25-34 years old,India,7477.0,PostgreSQL
23391,25-34 years old,India,7477.0,Redis
23391,25-34 years old,India,7477.0,Supabase
23393,25-34 years old,Turkey,6250.0,PostgreSQL
23395,35-44 years old,India,49648.0,No database reported
23397,35-44 years old,Canada,87231.0,PostgreSQL
23397,35-44 years old,Canada,87231.0,Supabase
23398,25-34 years old,Sweden,52080.0,Elasticsearch
23398,25-34 years old,Sweden,52080.0,Microsoft SQL Server
23400,45-54 years old,Sweden,4540.0,Microsoft SQL Server
23400,45-54 years old,Sweden,4540.0,MySQL
23401,25-34 years old,Germany,63370.0,No database reported
23402,25-34 years old,Spain,55046.0,Dynamodb
23402,25-34 years old,Spain,55046.0,Elasticsearch
23402,25-34 years old,Spain,55046.0,MySQL
23402,25-34 years old,Spain,55046.0,Redis
23403,35-44 years old,Sweden,44640.0,Microsoft SQL Server
23403,35-44 years old,Sweden,44640.0,PostgreSQL
23404,25-34 years old,France,111417.0,No database reported
23405,25-34 years old,Greece,89172.0,BigQuery
23405,25-34 years old,Greece,89172.0,DuckDB
23405,25-34 years old,Greece,89172.0,InfluxDB
23405,25-34 years old,Greece,89172.0,SQLite
23406,18-24 years old,Uk,53503.0,MongoDB
23406,18-24 years old,Uk,53503.0,PostgreSQL
23406,18-24 years old,Uk,53503.0,Redis
23407,25-34 years old,Hungary,20545.0,No database reported
23408,35-44 years old,Ukraine,72295.0,SQLite
23409,18-24 years old,Ukraine,3000.0,PostgreSQL
23409,18-24 years old,Ukraine,3000.0,SQLite
23410,55-64 years old,Sweden,56372.0,MySQL
23410,55-64 years old,Sweden,56372.0,PostgreSQL
23411,25-34 years old,Germany,85925.0,PostgreSQL
23412,35-44 years old,Russia,78431.0,PostgreSQL
23412,35-44 years old,Russia,78431.0,Redis
23412,35-44 years old,Russia,78431.0,SQLite
23413,25-34 years old,Senegal,36179.0,MongoDB
23413,25-34 years old,Senegal,36179.0,MySQL
23413,25-34 years old,Senegal,36179.0,PostgreSQL
23413,25-34 years old,Senegal,36179.0,Supabase
23414,25-34 years old,Spain,60147.0,PostgreSQL
23415,18-24 years old,Netherlands,161109.0,Elasticsearch
23416,25-34 years old,Germany,73036.0,MariaDB
23416,25-34 years old,Germany,73036.0,PostgreSQL
23416,25-34 years old,Germany,73036.0,SQLite
23417,35-44 years old,Switzerland,167125.0,No database reported
23419,25-34 years old,Austria,86999.0,Redis
23420,25-34 years old,Czech Republic,86870.0,SQLite
23421,18-24 years old,Australia,88000.0,No database reported
23423,45-54 years old,Australia,99099.0,No database reported
23424,18-24 years old,Ukraine,19200.0,H2
23424,18-24 years old,Ukraine,19200.0,Microsoft SQL Server
23424,18-24 years old,Ukraine,19200.0,PostgreSQL
23425,35-44 years old,Norway,76277.0,No database reported
